depto,mupio,sector,c02b01,c02b02a,c02b02b
16,9,53,2.0,9999.0,9.0
16,9,53,2.0,9999.0,9.0
16,9,53,2.0,9999.0,9.0
16,9,53,2.0,9999.0,9.0
16,9,53,2.0,9999.0,9.0
16,9,53,,,
16,9,67,2.0,2.0,2.0
16,9,67,1.0,,
16,9,67,2.0,2.0,2.0
16,9,67,2.0,2.0,2.0
16,9,67,2.0,20.0,2.0
16,9,67,2.0,20.0,2.0
16,9,67,2.0,20.0,2.0
16,9,67,1.0,,
16,9,67,2.0,2.0,2.0
16,9,67,2.0,20.0,2.0
16,9,67,2.0,9999.0,9.0
16,9,67,2.0,20.0,2.0
16,9,67,2.0,2.0,2.0
16,9,67,2.0,20.0,2.0
16,9,67,2.0,20.0,2.0
16,9,67,2.0,20.0,2.0
16,9,67,2.0,20.0,2.0
16,9,67,2.0,20.0,2.0
16,9,67,1.0,,
16,9,67,2.0,9999.0,9.0
16,9,67,2.0,9999.0,9.0
16,9,67,2.0,20.0,2.0
16,9,67,1.0,,
16,9,67,2.0,9999.0,9.0
16,9,67,,2.0,2.0
16,9,73,2.0,8.0,2.0
16,9,73,1.0,,
16,9,73,1.0,,
16,9,73,1.0,,
16,9,73,2.0,8.0,2.0
16,9,73,2.0,8.0,2.0
16,9,73,2.0,8.0,2.0
16,9,73,2.0,8.0,2.0
16,9,73,1.0,,
16,9,73,2.0,8.0,2.0
16,9,73,2.0,8.0,2.0
16,9,73,2.0,8.0,2.0
16,9,73,1.0,,
16,9,73,2.0,20.0,2.0
16,9,73,1.0,6.0,2.0
16,9,73,2.0,20.0,2.0
16,9,73,2.0,20.0,2.0
16,9,73,2.0,4.0,2.0
16,9,73,1.0,,
16,9,73,2.0,9999.0,9.0
16,9,73,2.0,9999.0,9.0
16,9,73,2.0,20.0,2.0
16,9,73,1.0,2.0,2.0
16,9,73,2.0,2.0,2.0
16,9,73,,2.0,2.0
16,9,110,2.0,6.0,2.0
16,9,110,1.0,,
16,9,110,2.0,18.0,2.0
16,9,110,2.0,18.0,2.0
16,9,110,2.0,18.0,2.0
16,9,110,2.0,18.0,2.0
16,9,110,2.0,18.0,2.0
16,9,110,2.0,18.0,2.0
16,9,110,1.0,,
16,9,110,2.0,18.0,2.0
16,9,110,2.0,18.0,2.0
16,9,110,2.0,18.0,2.0
16,9,110,2.0,18.0,2.0
16,9,110,2.0,18.0,2.0
16,9,110,2.0,6.0,2.0
16,9,110,2.0,6.0,2.0
16,9,110,2.0,18.0,2.0
16,9,110,2.0,18.0,2.0
16,9,110,1.0,,
16,9,110,2.0,18.0,2.0
16,9,110,2.0,18.0,2.0
16,9,110,2.0,18.0,2.0
16,9,110,1.0,,
16,9,110,1.0,,
16,9,110,,1.0,2.0
16,10,3,1.0,,
16,10,3,1.0,,
16,10,3,1.0,,
16,10,3,1.0,,
16,10,3,2.0,7.0,2.0
16,10,3,2.0,7.0,2.0
16,10,3,1.0,,
16,10,3,1.0,,
16,10,3,1.0,,
16,10,3,1.0,,
16,10,3,1.0,,
16,10,3,1.0,,
16,10,3,1.0,,
16,10,3,1.0,,
16,10,3,1.0,,
16,10,3,1.0,,
16,10,3,2.0,7.0,2.0
16,10,3,2.0,7.0,2.0
16,10,3,1.0,,
16,10,3,1.0,,
16,10,3,1.0,,
16,10,3,2.0,7.0,2.0
16,10,3,1.0,,
16,10,3,1.0,,
16,10,3,2.0,9999.0,9.0
16,11,3,2.0,4.0,2.0
16,11,3,1.0,,
16,11,3,2.0,4.0,2.0
16,11,3,2.0,4.0,2.0
16,11,3,,,
16,11,3,,,
16,11,3,,,
16,11,3,1.0,,
16,11,3,1.0,,
16,11,3,2.0,4.0,2.0
16,11,3,,,
16,11,3,,,
16,11,3,2.0,1.0,2.0
16,11,3,,,
16,11,3,,,
16,11,3,2.0,4.0,2.0
16,11,3,2.0,4.0,2.0
16,11,3,2.0,4.0,2.0
16,11,3,1.0,,
16,11,3,1.0,,
16,11,3,,,
16,11,3,,,
16,11,3,1.0,,
16,11,3,,,
16,11,3,,1.0,2.0
16,12,3,2.0,1.0,2.0
16,12,3,2.0,1.0,2.0
16,12,3,2.0,1.0,2.0
16,12,3,2.0,1.0,2.0
16,12,3,2.0,9999.0,9.0
16,12,3,2.0,9999.0,9.0
16,12,3,2.0,9999.0,9.0
16,12,3,1.0,,
16,12,3,1.0,,
16,12,3,2.0,1.0,2.0
16,12,3,2.0,1.0,2.0
16,12,3,2.0,1.0,2.0
16,12,3,2.0,1.0,2.0
16,12,3,2.0,1.0,2.0
16,12,3,2.0,9999.0,9.0
16,12,3,2.0,1.0,2.0
16,12,3,2.0,1.0,2.0
16,12,3,2.0,1.0,2.0
16,12,3,2.0,1.0,2.0
16,12,3,1.0,,
16,12,3,2.0,9999.0,9.0
16,12,3,2.0,9999.0,9.0
16,12,3,1.0,,
16,12,3,1.0,,
16,12,3,,1.0,2.0
16,12,14,1.0,,
16,12,14,1.0,,
16,12,14,2.0,60.0,2.0
16,12,14,2.0,60.0,2.0
16,12,14,,,
16,12,14,,,
16,12,14,,,
16,12,14,1.0,,
16,12,14,1.0,,
16,12,14,,,
16,12,14,2.0,60.0,2.0
16,12,14,2.0,60.0,2.0
16,12,14,2.0,60.0,2.0
16,12,14,2.0,60.0,2.0
16,12,14,2.0,9999.0,9.0
16,12,14,2.0,10.0,2.0
16,12,14,2.0,60.0,2.0
16,12,14,2.0,60.0,2.0
16,12,14,1.0,,
16,12,14,1.0,,
16,12,14,2.0,9999.0,9.0
16,12,14,2.0,9999.0,9.0
16,12,14,1.0,,
16,12,14,,,
16,12,14,,1.0,2.0
16,13,27,2.0,9999.0,9.0
16,13,27,1.0,225.0,1.0
16,13,27,2.0,35.0,2.0
16,13,27,2.0,60.0,2.0
16,13,27,2.0,60.0,2.0
16,13,27,2.0,9999.0,9.0
16,13,27,2.0,9999.0,9.0
16,13,27,2.0,5.0,2.0
16,13,27,1.0,250.0,1.0
16,13,27,2.0,35.0,2.0
16,13,27,2.0,352.0,1.0
16,13,27,2.0,352.0,1.0
16,13,27,2.0,8.0,2.0
16,13,27,2.0,35.0,2.0
16,13,27,2.0,35.0,2.0
16,13,27,2.0,60.0,2.0
16,13,27,2.0,60.0,2.0
16,13,27,2.0,35.0,2.0
16,13,27,1.0,250.0,1.0
16,13,27,2.0,9999.0,9.0
16,13,27,2.0,9999.0,9.0
16,13,27,2.0,9999.0,9.0
16,13,27,1.0,3.0,2.0
16,13,27,1.0,200.0,1.0
16,13,27,2.0,9999.0,9.0
16,13,33,2.0,9999.0,9.0
16,13,33,1.0,,
16,13,33,2.0,62.0,2.0
16,13,33,2.0,60.0,2.0
16,13,33,2.0,214.0,2.0
16,13,33,2.0,214.0,2.0
16,13,33,2.0,214.0,2.0
16,13,33,1.0,,
16,13,33,1.0,,
16,13,33,2.0,62.0,2.0
16,13,33,2.0,62.0,2.0
16,13,33,2.0,62.0,2.0
16,13,33,2.0,8.0,2.0
16,13,33,2.0,62.0,2.0
16,13,33,2.0,9999.0,9.0
16,13,33,2.0,62.0,2.0
16,13,33,2.0,62.0,2.0
16,13,33,2.0,62.0,2.0
16,13,33,1.0,,
16,13,33,2.0,9999.0,9.0
16,13,33,2.0,9999.0,9.0
16,13,33,2.0,9999.0,9.0
16,13,33,1.0,,
16,13,33,1.0,,
16,13,33,2.0,9999.0,9.0
17,1,2,1.0,150.0,1.0
17,1,2,1.0,150.0,1.0
17,1,2,1.0,150.0,1.0
17,1,2,1.0,150.0,1.0
17,1,2,1.0,150.0,1.0
17,1,2,1.0,150.0,1.0
17,1,2,1.0,150.0,1.0
17,1,2,1.0,150.0,1.0
17,1,2,1.0,150.0,1.0
17,1,2,1.0,150.0,1.0
17,1,2,1.0,150.0,1.0
17,1,2,1.0,150.0,1.0
17,1,2,1.0,150.0,1.0
17,1,2,1.0,150.0,1.0
17,1,2,1.0,150.0,1.0
17,1,2,1.0,,1.0
17,1,2,1.0,,1.0
17,1,2,1.0,,1.0
17,1,2,1.0,,1.0
17,1,2,1.0,,1.0
17,1,2,1.0,,1.0
17,1,2,1.0,,1.0
17,1,2,1.0,,1.0
17,1,2,1.0,,1.0
17,1,2,1.0,,1.0
17,1,9,2.0,500.0,1.0
17,1,9,2.0,500.0,1.0
17,1,9,2.0,500.0,1.0
17,1,9,2.0,500.0,1.0
17,1,9,2.0,500.0,1.0
17,1,9,2.0,500.0,1.0
17,1,9,2.0,500.0,1.0
17,1,9,2.0,500.0,1.0
17,1,9,2.0,500.0,1.0
17,1,9,2.0,500.0,1.0
17,1,9,2.0,500.0,1.0
17,1,9,2.0,500.0,1.0
17,1,9,2.0,500.0,1.0
17,1,9,2.0,500.0,1.0
17,1,9,2.0,500.0,1.0
17,1,9,2.0,500.0,1.0
17,1,9,2.0,500.0,1.0
17,1,9,2.0,500.0,1.0
17,1,9,2.0,500.0,1.0
17,1,9,2.0,500.0,1.0
17,1,9,2.0,500.0,1.0
17,1,9,2.0,500.0,1.0
17,1,9,2.0,500.0,1.0
17,1,9,2.0,500.0,1.0
17,1,9,2.0,500.0,1.0
17,1,20,1.0,,
17,1,20,1.0,,
17,1,20,1.0,,
17,1,20,1.0,,
17,1,20,2.0,30.0,2.0
17,1,20,2.0,30.0,2.0
17,1,20,1.0,,
17,1,20,1.0,,
17,1,20,1.0,,
17,1,20,2.0,30.0,2.0
17,1,20,2.0,3.0,2.0
17,1,20,2.0,30.0,2.0
17,1,20,1.0,,
17,1,20,2.0,30.0,2.0
17,1,20,1.0,,
17,1,20,2.0,30.0,2.0
17,1,20,2.0,30.0,2.0
17,1,20,2.0,30.0,2.0
17,1,20,1.0,,
17,1,20,2.0,30.0,2.0
17,1,20,1.0,,
17,1,20,2.0,30.0,2.0
17,1,20,2.0,3.0,2.0
17,1,20,1.0,300.0,1.0
17,1,20,,,
17,1,23,1.0,,
17,1,23,1.0,,
17,1,23,2.0,7.0,2.0
17,1,23,2.0,9.0,2.0
17,1,23,2.0,40.0,2.0
17,1,23,2.0,40.0,2.0
17,1,23,2.0,9.0,2.0
17,1,23,2.0,5.0,2.0
17,1,23,1.0,,
17,1,23,2.0,5.0,2.0
17,1,23,2.0,12.0,2.0
17,1,23,2.0,40.0,2.0
17,1,23,1.0,,
17,1,23,2.0,40.0,2.0
17,1,23,2.0,40.0,2.0
17,1,23,2.0,40.0,2.0
17,1,23,2.0,40.0,2.0
17,1,23,2.0,40.0,2.0
17,1,23,1.0,,
17,1,23,2.0,12.0,2.0
17,1,23,,,
17,1,23,2.0,40.0,2.0
17,1,23,1.0,,
17,1,23,1.0,,
17,1,23,,,
17,3,23,2.0,2.0,2.0
17,3,23,2.0,2.0,2.0
17,3,23,2.0,2.0,2.0
17,3,23,2.0,2.0,2.0
17,3,23,2.0,2.0,2.0
17,3,23,2.0,2.0,2.0
17,3,23,2.0,2.0,2.0
17,3,23,2.0,2.0,2.0
17,3,23,2.0,2.0,2.0
17,3,23,2.0,2.0,2.0
17,3,23,2.0,2.0,2.0
17,3,23,2.0,2.0,2.0
17,3,23,2.0,2.0,2.0
17,3,23,2.0,2.0,2.0
17,3,23,2.0,2.0,2.0
17,3,23,2.0,2.0,2.0
17,3,23,2.0,2.0,2.0
17,3,23,2.0,2.0,2.0
17,3,23,2.0,2.0,2.0
17,3,23,2.0,2.0,2.0
17,3,23,2.0,2.0,2.0
17,3,23,2.0,2.0,2.0
17,3,23,2.0,2.0,2.0
17,3,23,2.0,2.0,2.0
17,3,23,2.0,2.0,2.0
17,4,10,1.0,8.0,2.0
17,4,10,1.0,8.0,2.0
17,4,10,1.0,8.0,2.0
17,4,10,1.0,8.0,2.0
17,4,10,2.0,35.0,2.0
17,4,10,2.0,35.0,2.0
17,4,10,2.0,35.0,2.0
17,4,10,2.0,35.0,2.0
17,4,10,2.0,35.0,2.0
17,4,10,2.0,35.0,2.0
17,4,10,2.0,35.0,2.0
17,4,10,2.0,35.0,2.0
17,4,10,2.0,8.0,2.0
17,4,10,2.0,8.0,2.0
17,4,10,2.0,2.0,2.0
17,4,10,2.0,40.0,2.0
17,4,10,2.0,40.0,2.0
17,4,10,2.0,40.0,2.0
17,4,10,2.0,40.0,2.0
17,4,10,2.0,40.0,2.0
17,4,10,2.0,40.0,2.0
17,4,10,2.0,40.0,2.0
17,4,10,2.0,40.0,2.0
17,4,10,2.0,40.0,2.0
17,4,10,1.0,100.0,1.0
17,4,16,2.0,80.0,2.0
17,4,16,2.0,15.0,2.0
17,4,16,2.0,180.0,2.0
17,4,16,2.0,185.0,2.0
17,4,16,2.0,240.0,2.0
17,4,16,2.0,240.0,2.0
17,4,16,2.0,240.0,2.0
17,4,16,2.0,240.0,2.0
17,4,16,2.0,80.0,2.0
17,4,16,2.0,80.0,2.0
17,4,16,2.0,80.0,2.0
17,4,16,2.0,80.0,2.0
17,4,16,2.0,80.0,2.0
17,4,16,2.0,80.0,2.0
17,4,16,2.0,80.0,2.0
17,4,16,2.0,80.0,2.0
17,4,16,2.0,80.0,2.0
17,4,16,2.0,80.0,2.0
17,4,16,2.0,500.0,1.0
17,4,16,2.0,240.0,2.0
17,4,16,2.0,240.0,2.0
17,4,16,2.0,240.0,2.0
17,4,16,2.0,100.0,1.0
17,4,16,2.0,50.0,1.0
17,4,16,2.0,9999.0,9.0
17,5,9,2.0,24.0,2.0
17,5,9,1.0,,
17,5,9,2.0,25.0,2.0
17,5,9,2.0,25.0,2.0
17,5,9,2.0,25.0,2.0
17,5,9,2.0,25.0,2.0
17,5,9,2.0,25.0,2.0
17,5,9,2.0,25.0,2.0
17,5,9,1.0,,
17,5,9,1.0,,
17,5,9,2.0,25.0,2.0
17,5,9,2.0,25.0,2.0
17,5,9,1.0,,
17,5,9,2.0,25.0,2.0
17,5,9,2.0,25.0,2.0
17,5,9,2.0,25.0,2.0
17,5,9,2.0,25.0,2.0
17,5,9,2.0,25.0,2.0
17,5,9,1.0,,
17,5,9,2.0,25.0,2.0
17,5,9,2.0,25.0,2.0
17,5,9,2.0,25.0,2.0
17,5,9,1.0,,
17,5,9,1.0,,
17,5,9,,3.0,2.0
17,5,17,1.0,,
17,5,17,1.0,,
17,5,17,1.0,,
17,5,17,1.0,,
17,5,17,2.0,50.0,2.0
17,5,17,2.0,50.0,2.0
17,5,17,1.0,,
17,5,17,1.0,,
17,5,17,1.0,,
17,5,17,1.0,,
17,5,17,1.0,,
17,5,17,1.0,,
17,5,17,1.0,,
17,5,17,1.0,,
17,5,17,1.0,,
17,5,17,1.0,,
17,5,17,1.0,,
17,5,17,1.0,,
17,5,17,1.0,,
17,5,17,1.0,,
17,5,17,1.0,,
17,5,17,2.0,50.0,2.0
17,5,17,1.0,,
17,5,17,1.0,,
17,5,17,,2.0,2.0
17,5,31,1.0,,
17,5,31,1.0,,
17,5,31,1.0,,
17,5,31,2.0,43.0,2.0
17,5,31,2.0,43.0,2.0
17,5,31,2.0,43.0,2.0
17,5,31,2.0,43.0,2.0
17,5,31,2.0,43.0,2.0
17,5,31,1.0,,
17,5,31,1.0,,
17,5,31,1.0,,
17,5,31,2.0,43.0,2.0
17,5,31,1.0,,
17,5,31,2.0,48.0,2.0
17,5,31,2.0,43.0,2.0
17,5,31,2.0,43.0,2.0
17,5,31,2.0,43.0,2.0
17,5,31,2.0,43.0,2.0
17,5,31,1.0,,
17,5,31,2.0,43.0,2.0
17,5,31,2.0,43.0,2.0
17,5,31,2.0,43.0,2.0
17,5,31,1.0,3.0,2.0
17,5,31,1.0,12.0,2.0
17,5,31,,3.0,2.0
17,5,36,2.0,3.0,2.0
17,5,36,1.0,,
17,5,36,2.0,13.0,2.0
17,5,36,2.0,60.0,2.0
17,5,36,2.0,75.0,2.0
17,5,36,2.0,75.0,2.0
17,5,36,2.0,75.0,2.0
17,5,36,2.0,9999.0,9.0
17,5,36,1.0,,
17,5,36,2.0,60.0,2.0
17,5,36,2.0,35.0,2.0
17,5,36,2.0,60.0,2.0
17,5,36,1.0,,
17,5,36,2.0,75.0,2.0
17,5,36,2.0,75.0,2.0
17,5,36,2.0,75.0,2.0
17,5,36,2.0,75.0,2.0
17,5,36,2.0,60.0,2.0
17,5,36,1.0,,
17,5,36,2.0,60.0,2.0
17,5,36,2.0,75.0,2.0
17,5,36,2.0,100.0,2.0
17,5,36,1.0,,
17,5,36,1.0,,
17,5,36,,9999.0,9.0
17,5,41,2.0,75.0,2.0
17,5,41,1.0,,
17,5,41,2.0,6.0,2.0
17,5,41,2.0,40.0,2.0
17,5,41,2.0,100.0,2.0
17,5,41,2.0,75.0,2.0
17,5,41,2.0,75.0,2.0
17,5,41,2.0,75.0,2.0
17,5,41,1.0,,
17,5,41,2.0,75.0,2.0
17,5,41,2.0,6.0,2.0
17,5,41,2.0,75.0,2.0
17,5,41,2.0,75.0,2.0
17,5,41,2.0,100.0,2.0
17,5,41,2.0,70.0,2.0
17,5,41,2.0,75.0,2.0
17,5,41,2.0,75.0,2.0
17,5,41,2.0,75.0,2.0
17,5,41,1.0,,
17,5,41,2.0,75.0,2.0
17,5,41,2.0,75.0,2.0
17,5,41,2.0,150.0,2.0
17,5,41,2.0,1.0,2.0
17,5,41,2.0,1.0,2.0
17,5,41,,2.0,2.0
17,5,49,1.0,80.0,2.0
17,5,49,1.0,80.0,2.0
17,5,49,2.0,80.0,2.0
17,5,49,2.0,80.0,2.0
17,5,49,2.0,80.0,2.0
17,5,49,2.0,80.0,2.0
17,5,49,2.0,80.0,2.0
17,5,49,2.0,80.0,2.0
17,5,49,2.0,80.0,2.0
17,5,49,2.0,80.0,2.0
17,5,49,2.0,50.0,2.0
17,5,49,2.0,50.0,2.0
17,5,49,2.0,50.0,2.0
17,5,49,2.0,50.0,2.0
17,5,49,2.0,50.0,2.0
17,5,49,2.0,50.0,2.0
17,5,49,2.0,50.0,2.0
17,5,49,2.0,80.0,2.0
17,5,49,2.0,80.0,2.0
17,5,49,2.0,80.0,2.0
17,5,49,2.0,80.0,2.0
17,5,49,2.0,80.0,2.0
17,5,49,2.0,80.0,2.0
17,5,49,2.0,80.0,2.0
17,5,49,2.0,80.0,2.0
17,5,53,1.0,75.0,1.0
17,5,53,1.0,75.0,1.0
17,5,53,2.0,75.0,2.0
17,5,53,2.0,75.0,2.0
17,5,53,2.0,75.0,2.0
17,5,53,2.0,75.0,2.0
17,5,53,2.0,75.0,2.0
17,5,53,2.0,75.0,2.0
17,5,53,2.0,75.0,2.0
17,5,53,2.0,75.0,2.0
17,5,53,2.0,75.0,2.0
17,5,53,2.0,75.0,2.0
17,5,53,2.0,75.0,2.0
17,5,53,2.0,75.0,2.0
17,5,53,2.0,75.0,2.0
17,5,53,2.0,75.0,2.0
17,5,53,2.0,75.0,2.0
17,5,53,2.0,75.0,2.0
17,5,53,1.0,75.0,1.0
17,5,53,2.0,75.0,2.0
17,5,53,2.0,75.0,2.0
17,5,53,2.0,75.0,2.0
17,5,53,2.0,75.0,2.0
17,5,53,1.0,75.0,2.0
17,5,53,1.0,75.0,2.0
17,5,58,1.0,8.0,2.0
17,5,58,1.0,8.0,2.0
17,5,58,2.0,8.0,2.0
17,5,58,2.0,12.0,2.0
17,5,58,2.0,125.0,2.0
17,5,58,2.0,125.0,2.0
17,5,58,2.0,125.0,2.0
17,5,58,2.0,125.0,2.0
17,5,58,2.0,125.0,2.0
17,5,58,2.0,125.0,2.0
17,5,58,2.0,125.0,2.0
17,5,58,2.0,125.0,2.0
17,5,58,2.0,125.0,2.0
17,5,58,2.0,125.0,2.0
17,5,58,2.0,125.0,2.0
17,5,58,2.0,125.0,2.0
17,5,58,2.0,125.0,2.0
17,5,58,2.0,125.0,2.0
17,5,58,2.0,125.0,2.0
17,5,58,2.0,125.0,2.0
17,5,58,2.0,125.0,2.0
17,5,58,2.0,125.0,2.0
17,5,58,2.0,125.0,2.0
17,5,58,2.0,125.0,2.0
17,5,58,2.0,125.0,2.0
17,5,62,2.0,10.0,2.0
17,5,62,2.0,10.0,2.0
17,5,62,2.0,10.0,2.0
17,5,62,2.0,10.0,2.0
17,5,62,2.0,10.0,2.0
17,5,62,2.0,10.0,2.0
17,5,62,2.0,10.0,2.0
17,5,62,2.0,10.0,2.0
17,5,62,2.0,10.0,2.0
17,5,62,2.0,10.0,2.0
17,5,62,2.0,10.0,2.0
17,5,62,2.0,10.0,2.0
17,5,62,2.0,10.0,2.0
17,5,62,2.0,10.0,2.0
17,5,62,2.0,10.0,2.0
17,5,62,2.0,10.0,2.0
17,5,62,2.0,10.0,2.0
17,5,62,2.0,10.0,2.0
17,5,62,2.0,10.0,2.0
17,5,62,2.0,10.0,2.0
17,5,62,2.0,10.0,2.0
17,5,62,2.0,10.0,2.0
17,5,62,2.0,10.0,2.0
17,5,62,2.0,10.0,2.0
17,5,62,2.0,10.0,2.0
17,6,1,1.0,,
17,6,1,1.0,,
17,6,1,2.0,6.0,2.0
17,6,1,2.0,6.0,2.0
17,6,1,2.0,12.0,2.0
17,6,1,2.0,12.0,2.0
17,6,1,2.0,12.0,2.0
17,6,1,2.0,12.0,2.0
17,6,1,2.0,6.0,2.0
17,6,1,2.0,6.0,2.0
17,6,1,2.0,6.0,2.0
17,6,1,2.0,6.0,2.0
17,6,1,2.0,12.0,2.0
17,6,1,2.0,12.0,2.0
17,6,1,2.0,12.0,2.0
17,6,1,2.0,6.0,2.0
17,6,1,2.0,6.0,2.0
17,6,1,2.0,12.0,2.0
17,6,1,1.0,,
17,6,1,2.0,6.0,2.0
17,6,1,2.0,9999.0,9.0
17,6,1,2.0,12.0,2.0
17,6,1,1.0,,
17,6,1,2.0,9999.0,9.0
17,6,1,,,
17,6,3,1.0,,
17,6,3,1.0,,
17,6,3,1.0,,
17,6,3,1.0,,
17,6,3,2.0,18.0,2.0
17,6,3,2.0,18.0,2.0
17,6,3,2.0,18.0,2.0
17,6,3,1.0,,
17,6,3,1.0,,
17,6,3,1.0,,
17,6,3,1.0,,
17,6,3,1.0,,
17,6,3,2.0,300.0,1.0
17,6,3,2.0,18.0,2.0
17,6,3,1.0,,
17,6,3,1.0,,
17,6,3,1.0,,
17,6,3,2.0,18.0,2.0
17,6,3,1.0,,
17,6,3,1.0,,
17,6,3,2.0,18.0,2.0
17,6,3,2.0,18.0,2.0
17,6,3,1.0,,
17,6,3,2.0,9999.0,9.0
17,6,3,,,
17,7,2,2.0,6.0,2.0
17,7,2,1.0,100.0,1.0
17,7,2,2.0,6.0,2.0
17,7,2,2.0,6.0,2.0
17,7,2,2.0,10.0,2.0
17,7,2,2.0,10.0,2.0
17,7,2,2.0,6.0,2.0
17,7,2,2.0,10.0,2.0
17,7,2,2.0,10.0,2.0
17,7,2,2.0,10.0,2.0
17,7,2,2.0,10.0,2.0
17,7,2,2.0,10.0,2.0
17,7,2,2.0,10.0,2.0
17,7,2,2.0,10.0,2.0
17,7,2,2.0,6.0,2.0
17,7,2,2.0,6.0,2.0
17,7,2,2.0,6.0,2.0
17,7,2,2.0,10.0,2.0
17,7,2,1.0,100.0,1.0
17,7,2,2.0,10.0,2.0
17,7,2,2.0,10.0,2.0
17,7,2,2.0,10.0,2.0
17,7,2,1.0,200.0,1.0
17,7,2,1.0,500.0,1.0
17,7,2,,10.0,2.0
17,7,5,1.0,100.0,1.0
17,7,5,1.0,,
17,7,5,2.0,28.0,2.0
17,7,5,2.0,9999.0,9.0
17,7,5,2.0,9999.0,9.0
17,7,5,2.0,9999.0,9.0
17,7,5,2.0,9999.0,9.0
17,7,5,2.0,9999.0,9.0
17,7,5,1.0,100.0,1.0
17,7,5,2.0,9999.0,9.0
17,7,5,1.0,100.0,1.0
17,7,5,2.0,9999.0,9.0
17,7,5,2.0,9999.0,9.0
17,7,5,2.0,9999.0,9.0
17,7,5,2.0,9999.0,9.0
17,7,5,2.0,9999.0,9.0
17,7,5,2.0,9999.0,9.0
17,7,5,2.0,9999.0,9.0
17,7,5,1.0,100.0,1.0
17,7,5,2.0,9999.0,9.0
17,7,5,2.0,9999.0,9.0
17,7,5,2.0,9999.0,9.0
17,7,5,1.0,100.0,1.0
17,7,5,1.0,100.0,1.0
17,7,5,,,
17,8,16,2.0,3.0,2.0
17,8,16,1.0,2.0,2.0
17,8,16,2.0,3.0,2.0
17,8,16,2.0,3.0,2.0
17,8,16,2.0,85.0,2.0
17,8,16,2.0,85.0,2.0
17,8,16,2.0,60.0,2.0
17,8,16,2.0,43.0,2.0
17,8,16,2.0,3.0,2.0
17,8,16,2.0,3.0,2.0
17,8,16,2.0,3.0,2.0
17,8,16,2.0,43.0,2.0
17,8,16,1.0,2.0,2.0
17,8,16,2.0,43.0,2.0
17,8,16,2.0,30.0,2.0
17,8,16,2.0,43.0,2.0
17,8,16,2.0,43.0,2.0
17,8,16,2.0,60.0,2.0
17,8,16,1.0,,
17,8,16,2.0,3.0,2.0
17,8,16,2.0,60.0,2.0
17,8,16,2.0,60.0,2.0
17,8,16,1.0,2.0,2.0
17,8,16,1.0,2.0,2.0
17,8,16,,,
17,8,25,1.0,200.0,1.0
17,8,25,1.0,200.0,1.0
17,8,25,1.0,200.0,1.0
17,8,25,1.0,300.0,1.0
17,8,25,2.0,47.0,2.0
17,8,25,2.0,47.0,2.0
17,8,25,2.0,47.0,2.0
17,8,25,2.0,32.0,2.0
17,8,25,1.0,300.0,1.0
17,8,25,1.0,300.0,1.0
17,8,25,1.0,300.0,1.0
17,8,25,1.0,300.0,1.0
17,8,25,1.0,100.0,1.0
17,8,25,1.0,300.0,1.0
17,8,25,2.0,9999.0,9.0
17,8,25,2.0,32.0,2.0
17,8,25,2.0,32.0,2.0
17,8,25,2.0,47.0,2.0
17,8,25,1.0,100.0,1.0
17,8,25,1.0,100.0,1.0
17,8,25,2.0,47.0,2.0
17,8,25,2.0,47.0,2.0
17,8,25,2.0,3.0,2.0
17,8,25,1.0,300.0,1.0
17,8,25,,100.0,1.0
17,8,27,1.0,200.0,1.0
17,8,27,1.0,200.0,1.0
17,8,27,1.0,300.0,1.0
17,8,27,1.0,500.0,1.0
17,8,27,2.0,55.0,2.0
17,8,27,2.0,24.0,2.0
17,8,27,2.0,24.0,2.0
17,8,27,1.0,10.0,3.0
17,8,27,1.0,300.0,1.0
17,8,27,1.0,550.0,1.0
17,8,27,1.0,100.0,1.0
17,8,27,2.0,45.0,2.0
17,8,27,1.0,100.0,1.0
17,8,27,2.0,45.0,2.0
17,8,27,,,
17,8,27,2.0,45.0,2.0
17,8,27,2.0,45.0,2.0
17,8,27,2.0,60.0,2.0
17,8,27,1.0,100.0,1.0
17,8,27,1.0,100.0,1.0
17,8,27,2.0,55.0,2.0
17,8,27,2.0,55.0,2.0
17,8,27,2.0,300.0,1.0
17,8,27,1.0,300.0,1.0
17,8,27,,300.0,1.0
17,8,35,2.0,48.0,2.0
17,8,35,1.0,300.0,1.0
17,8,35,2.0,28.0,2.0
17,8,35,2.0,15.0,2.0
17,8,35,2.0,48.0,2.0
17,8,35,2.0,48.0,2.0
17,8,35,2.0,48.0,2.0
17,8,35,1.0,300.0,1.0
17,8,35,1.0,200.0,1.0
17,8,35,2.0,15.0,2.0
17,8,35,2.0,28.0,2.0
17,8,35,2.0,28.0,2.0
17,8,35,1.0,300.0,1.0
17,8,35,2.0,48.0,2.0
17,8,35,,,
17,8,35,2.0,28.0,2.0
17,8,35,2.0,28.0,2.0
17,8,35,2.0,48.0,2.0
17,8,35,1.0,300.0,1.0
17,8,35,2.0,15.0,2.0
17,8,35,2.0,48.0,2.0
17,8,35,2.0,48.0,2.0
17,8,35,1.0,1.0,2.0
17,8,35,1.0,300.0,1.0
17,8,35,,1.0,2.0
17,9,14,2.0,12.0,2.0
17,9,14,1.0,100.0,1.0
17,9,14,2.0,9999.0,9.0
17,9,14,2.0,9999.0,9.0
17,9,14,2.0,9999.0,9.0
